contract_code,type,date,market_participation,producer_merchant_processor_user_longs,producer_merchant_processor_user_shorts,swap_dealer_longs,swap_dealer_shorts,swap_dealer_spreads,money_manager_longs,money_manager_shorts,money_manager_spreads,other_reportable_longs,other_reportable_shorts,other_reportable_spreads,total_reportable_longs,total_reportable_shorts,non_reportable_longs,non_reportable_shorts
967654,F_OTR_OI,8/10/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/10/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/9/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/8/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/8/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/8/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/8/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/7/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/7/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,25/6/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/6/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/6/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,4/6/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/5/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/5/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/5/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/5/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/4/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/4/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/4/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/4/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/4/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/1/2019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,31/12/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/12/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/12/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/12/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,4/12/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/11/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/11/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/11/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/11/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/10/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/10/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/10/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/10/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/10/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,25/9/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/9/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/9/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,4/9/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/8/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/8/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/8/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/8/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,31/7/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/7/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/7/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/7/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/7/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/6/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/6/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/6/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/6/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/5/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/5/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/5/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/5/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/5/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/4/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/4/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/4/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/4/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/3/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/3/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/3/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/3/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/2/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/2/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/2/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/2/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/1/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/1/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/1/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/1/2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/12/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/12/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/12/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/12/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/11/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/11/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/11/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/11/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,31/10/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/10/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/10/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/10/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/10/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/9/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/9/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/9/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/9/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/8/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/8/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/8/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/8/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/8/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,25/7/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/7/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/7/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/7/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/6/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/6/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/6/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/6/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/5/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/5/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/5/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/5/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/5/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,25/4/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/4/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/4/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,4/4/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/3/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/3/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/3/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/3/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/2/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/2/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/2/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/2/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,31/1/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/1/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/1/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/1/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/1/2017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/12/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/12/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/12/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/12/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/11/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/11/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/11/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/11/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/11/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,25/10/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/10/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/10/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,4/10/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/9/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/9/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/9/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/9/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/8/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/8/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/8/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/8/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/8/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/7/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/7/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/7/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/7/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/6/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/6/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/6/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/6/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,31/5/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/5/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/5/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/5/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/5/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/4/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/4/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/4/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/4/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/3/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/3/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/3/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/3/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/3/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/2/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/2/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/2/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/2/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/1/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/1/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/1/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/1/2016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/12/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/12/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/12/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/12/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/12/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/11/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/11/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/11/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/11/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/10/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/10/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/10/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/10/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/9/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/9/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/9/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/9/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/9/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,25/8/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/8/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/8/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,4/8/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/7/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/7/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/7/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/7/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/6/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/6/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/6/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/6/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/6/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/5/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/5/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/5/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/5/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/4/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/4/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/4/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/4/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,31/3/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/3/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/3/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/3/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/3/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/2/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/2/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/2/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/2/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/1/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/1/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/1/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/1/2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/12/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/12/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/12/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/12/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/12/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,25/11/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,18/11/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,11/11/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,4/11/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,28/10/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,21/10/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,14/10/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,7/10/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,30/9/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,23/9/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,16/9/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,9/9/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,2/9/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,26/8/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,19/8/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,12/8/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,5/8/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/7/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/7/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/7/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/7/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/7/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,24/6/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,17/6/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,10/6/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,3/6/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,27/5/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,20/5/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,13/5/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,6/5/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,29/4/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,22/4/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,15/4/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,8/4/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967654,F_OTR_OI,1/4/2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
